id,flight_number,name,date_utc,date_local,success,details,rocket_id,launchpad_id,payloads,ships,capsules,failures,timestamp
5eb87d0dffd86e000604b35b,50,KoreaSat 5A,2017-10-30 19:34:00+00:00,2017-10-30T15:34:00-04:00,1.0,"KoreaSat 5A is a Ku-band satellite capable of providing communication services from East Africa and Central Asia to southern India, Southeast Asia, the Philippines, Guam, Korea, and Japan. The satellite will be placed in GEO at 113Â° East Longitude, and will provide services ranging from broadband internet to broadcasting services and maritime communications.",5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,"[""5eb0e4c5b6c3bb0006eeb217""]","[""5ea6ed2f080df4000697c90d"", ""5ea6ed2e080df4000697c908"", ""5ea6ed30080df4000697c913""]",[],[],2025-03-02 07:50:18.016954
5eb87d0effd86e000604b35c,51,CRS-13,2017-12-15 15:36:00+00:00,2017-12-15T10:36:00-05:00,1.0,Will reuse the Dragon capsule previously flown on CRS-6 and will reuse the booster from CRS-11.,5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4c5b6c3bb0006eeb218""]","[""5ea6ed30080df4000697c912""]","[""5e9e2c5cf359188bfb3b266b""]",[],2025-03-02 07:50:18.016954
5eb87d0fffd86e000604b35d,52,Iridium NEXT Mission 4,2017-12-23 01:27:23+00:00,2017-12-22T17:27:23-08:00,1.0,"Reusing the booster first used on Iridium-2, but will be flying expendable.",5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,"[""5eb0e4c6b6c3bb0006eeb219""]","[""5ea6ed2e080df4000697c908""]",[],[],2025-03-02 07:50:18.016954
5eb87d10ffd86e000604b35e,53,ZUMA,2018-01-08 01:00:00+00:00,2018-01-07T20:00:00-05:00,1.0,"Originally planned for mid-November 2017, the mission was delayed due to test results from the fairing of another customer. First-stage booster will attempt landing at LZ-1",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4c6b6c3bb0006eeb21a""]",[],[],[],2025-03-02 07:50:18.016954
5eb87d11ffd86e000604b35f,54,SES-16 / GovSat-1,2018-01-31 21:25:00+00:00,2018-01-31T16:25:00-05:00,1.0,"Reused booster from the classified NROL-76 mission in May 2017. Following a successful experimental ocean landing that used three engines, the booster unexpectedly remained intact; Elon Musk stated in a tweet that SpaceX will attempt to tow the booster to shore.",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4c6b6c3bb0006eeb21b""]","[""5ea6ed2f080df4000697c90b""]",[],[],2025-03-02 07:50:18.016954
5eb87d13ffd86e000604b360,55,Falcon Heavy Test Flight,2018-02-06 20:45:00+00:00,2018-02-06T15:45:00-05:00,1.0,"The launch was a success, and the side boosters landed simultaneously at adjacent ground pads. Drone ship landing of the central core failed. Final burn to heliocentric mars-earth orbit was successful after the second stage and payload passed through the Van Allen belts.",5e9d0d95eda69974db09d1ed,5e9e4502f509094188566f88,"[""5eb0e4c6b6c3bb0006eeb21c""]","[""5ea6ed2f080df4000697c90c"", ""5ea6ed2f080df4000697c90d"", ""5ea6ed30080df4000697c913""]",[],[],2025-03-02 07:50:18.016954
5eb87d14ffd86e000604b361,56,Paz / Starlink Demo,2018-02-22 14:17:00+00:00,2018-02-22T06:17:00-08:00,1.0,First flight with fairing 2.0. Will also carry two SpaceX test satellites for the upcoming Starlink constellation.,5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,"[""5eb0e4c6b6c3bb0006eeb21d"", ""5eb0e4c6b6c3bb0006eeb21e""]","[""5ea6ed2e080df4000697c908""]",[],[],2025-03-02 07:50:18.016954
5eb87d15ffd86e000604b362,57,Hispasat 30W-6,2018-03-06 05:33:00+00:00,2018-03-06T00:33:00-05:00,1.0,Launched with landing legs and titanium grid fins. Did not attempt a landing due to 'unfavorable weather conditions in the recovery area'.,5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4c7b6c3bb0006eeb21f""]",[],[],[],2025-03-02 07:50:18.016954
5eb87d16ffd86e000604b363,58,Iridium NEXT Mission 5,2018-03-30 14:13:51+00:00,2018-03-30T07:13:51-08:00,1.0,"Fifth Iridium NEXT mission to deploy ten Iridium NEXT satellites. Reused booster from third Iridium flight, and although controlled descent was performed, the booster was expended into the ocean. SpaceX planned a second recovery attempt of one half of the fairing using the specially modified boat Mr. Steven. However, the fairing's parafoil twisted during the recovery, which led to water impact at high speed",5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,"[""5eb0e4c7b6c3bb0006eeb220""]","[""5ea6ed2e080df4000697c908""]",[],[],2025-03-02 07:50:18.032572
5eb87d16ffd86e000604b364,59,CRS-14,2018-04-02 20:30:41+00:00,2018-04-02T16:30:41-04:00,1.0,"The launch used a refurbished booster (from CRS-12) for the 11th time, and a refurbished capsule (C110 from CRS-8) for the third time. External payloads include a materials research platform MISSE-FF phase 3 of the Robotic Refueling Mission TSIS, heliophysics sensor several crystallization experiments, and the RemoveDebris spacecraft aimed at space junk removal. The booster was expended in order to test a new landing profile.",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4c7b6c3bb0006eeb221""]","[""5ea6ed30080df4000697c912""]","[""5e9e2c5cf3591885d43b266d""]",[],2025-03-02 07:50:18.032572
5eb87d18ffd86e000604b365,60,TESS,2018-04-18 22:51:00+00:00,2018-04-18T18:51:00-04:00,1.0,"Part of the Explorers program, this space telescope is intended for wide-field search of exoplanets transiting nearby stars. It is the first NASA high priority science mission launched by SpaceX. It was the first time SpaceX launched a scientific satellite not primarily intended for Earth observations. The second stage placed it into a high-Earth elliptical orbit, after which the satellite's own booster will perform complex maneuvers including a lunar flyby, and over the course of two months, reach a stable, 2:1 resonant orbit with the Moon. In January 2018, SpaceX received NASA's Launch Services Program Category 2 certification of its Falcon 9 'Full Thrust', certification which is required for launching medium risk missions like TESS. It was the last launch of a new Block 4 booster, and marked the 24th successful recovery of the booster. An experimental water landing was performed in order to attempt fairing recovery.",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4c7b6c3bb0006eeb222""]","[""5ea6ed2e080df4000697c90a"", ""5ea6ed2f080df4000697c90b"", ""5ea6ed2f080df4000697c90d"", ""5ea6ed30080df4000697c913""]",[],[],2025-03-02 07:50:18.032572
5eb87d19ffd86e000604b366,61,Bangabandhu-1,2018-05-11 20:14:00+00:00,2018-05-11T16:14:00-04:00,1.0,First launch of a Block V first stage.,5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,"[""5eb0e4c7b6c3bb0006eeb223""]","[""5ea6ed2e080df4000697c90a"", ""5ea6ed2f080df4000697c90b"", ""5ea6ed30080df4000697c913"", ""5ea6ed30080df4000697c916""]",[],[],2025-03-02 07:50:18.032572
5eb87d1affd86e000604b367,62,Iridium NEXT Mission 6,2018-05-22 19:47:58+00:00,2018-05-22T12:47:58-08:00,1.0,GFZ arranged a rideshare of GRACE-FO on a Falcon 9 with Iridium following the cancellation of their Dnepr launch contract in 2015. Iridium CEO Matt Desch disclosed in September 2017 that GRACE-FO would be launched on the sixth Iridium NEXT mission. The booster reuse turnaround was a record 4.5 months between flights.,5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,"[""5eb0e4c7b6c3bb0006eeb224"", ""5eb0e4c8b6c3bb0006eeb225""]","[""5ea6ed2e080df4000697c908""]",[],[],2025-03-02 07:50:18.032572
5eb87d1bffd86e000604b368,63,SES-12,2018-06-04 04:45:00+00:00,2018-06-04T00:45:00-04:00,1.0,"SES-12, the replacement satellite for NSS-6, was successfully launched and deployed on June 4th, completing SpaceX's eleventh flight of 2018. According to SES Luxembourg, The SES-12 satellite will expand SES’s capabilities to provide direct-to-home (DTH) broadcasting, VSAT, Mobility and High Throughput Satellite (HTS) data connectivity services in the Middle East and the Asia-Pacific region, including rapidly growing markets such as India and Indonesia. [SES-12] will be co-located with SES-8",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4c8b6c3bb0006eeb226""]","[""5ea6ed2e080df4000697c90a""]",[],[],2025-03-02 07:50:18.032572
5eb87d1cffd86e000604b369,64,CRS-15,2018-06-29 09:42:00+00:00,2018-06-29T05:42:00-04:00,1.0,"Payload included MISSE-FF 2, ECOSTRESS, and a Latching End Effector. The refurbished booster featured a record 2.5 months period turnaround from its original launch of the TESS satellite — the fastest previous was 4.5 months. This was the last commercial flight of a Block 4 booster, which was expended into the Atlantic without landing legs and grid fins.",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4c8b6c3bb0006eeb227""]","[""5ea6ed30080df4000697c912""]","[""5e9e2c5cf359183bb73b266e""]",[],2025-03-02 07:50:18.032572
5eb87d1effd86e000604b36a,65,Telstar 19V,2018-07-22 05:50:00+00:00,2018-07-22T01:50:00-04:00,1.0,"SSL-manufactured communications satellite intended to be placed at 63° West over the Americas. At 7,075 kg, it became the heaviest commercial communications satellite ever launched.",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4c8b6c3bb0006eeb228""]","[""5ea6ed2e080df4000697c90a"", ""5ea6ed2f080df4000697c90b"", ""5ea6ed2f080df4000697c90d"", ""5ea6ed30080df4000697c913""]",[],[],2025-03-02 07:50:18.048196
5eb87d1fffd86e000604b36b,66,Iridium NEXT Mission 7,2018-07-25 11:39:26+00:00,2018-07-25T04:39:26-07:00,1.0,"SpaceX's fourteenth flight of 2018 and seventh of eight launches in a half-a-billion-dollar contract with Iridium. Will use a Block 5 first stage, to be recovered in the Pacific Ocean. Only one mission will be left for Iridium, with 10 more satellites. First attempt to recover a Fairing with the upgraded net. Fairing recovery was not successful.",5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,"[""5eb0e4c9b6c3bb0006eeb229""]","[""5ea6ed2f080df4000697c910"", ""5ea6ed2e080df4000697c908"", ""5ea6ed30080df4000697c912"", ""5ea6ed30080df4000697c914""]",[],[],2025-03-02 07:50:18.048196
5eb87d20ffd86e000604b36c,67,Merah Putih,2018-08-07 05:18:00+00:00,2018-08-07T01:18:00-04:00,1.0,SpaceX's fifteenth flight of 2018 launched the Merah Putih (also known as Telkom-4) geostationary communications satellite for Telkom Indonesia. It marked the first reuse of any Block 5 first stage; the booster B1046 had previously launched Bangabandhu-1. The stage was recovered and is expected to become the first Falcon 9 booster to fly three missions.,5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4c9b6c3bb0006eeb22a""]","[""5ea6ed2f080df4000697c90d"", ""5ea6ed30080df4000697c913""]",[],[],2025-03-02 07:50:18.048196
5eb87d22ffd86e000604b36d,68,Telstar 18V,2018-09-10 04:45:00+00:00,2018-09-10T00:45:00-04:00,1.0,"SpaceX's sixteenth flight of 2018 launched the Telstar 18v GEO communication satellite for Telesat, the second launch for the canadian company in a few months. The first stage was a new Falcon 9 V1.2 Block 5 which was successfully recovered on OCISLY.",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4c9b6c3bb0006eeb22b""]","[""5ea6ed30080df4000697c913"", ""5ea6ed2f080df4000697c90d"", ""5ea6ed2f080df4000697c90b""]",[],[],2025-03-02 07:50:18.048196
5eb87d23ffd86e000604b36e,69,SAOCOM 1A,2018-10-08 02:22:00+00:00,2018-10-07T19:22:00-07:00,1.0,"SpaceX's seventeenth flight of 2018 was the first launch of the Saocom Earth observation satellite constellation of the Argentine Space Agency CONAE. The second launch of Saocom 1B will happen in 2019. This flight marked the first RTLS launch out of Vandenberg, with a landing on the concrete pad at SLC-4W, very close to the launch pad.",5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,"[""5eb0e4c9b6c3bb0006eeb22c""]",[],[],[],2025-03-02 07:50:18.048196
5eb87d24ffd86e000604b36f,70,Es’hail 2,2018-11-15 20:46:00+00:00,2018-11-15T15:46:00-05:00,1.0,SpaceX's eighteenth flight of 2018 was its first for Es'hailSat. Es'hail-2 is a communications satellite delivering television and internet to Qatar and the surrounding region. It was launched into a geostationary transfer orbit from LC-39A at Kennedy Space Center. The booster landed on OCISLY.,5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,"[""5eb0e4c9b6c3bb0006eeb22d""]","[""5ea6ed2f080df4000697c90d"", ""5ea6ed30080df4000697c913""]",[],[],2025-03-02 07:50:18.048196
5eb87d25ffd86e000604b370,71,SSO-A,2018-12-03 18:34:00+00:00,2018-12-03T10:34:00-08:00,1.0,SpaceX's nineteenth flight of 2018 will fly SSO-A: SmallSat Express out of Vandenberg SLC-4E for Spaceflight. SSO-A is a rideshare to sun synchronus low earth orbit consisting of 64 individual microsatellites and cubesats. It is also likely to be the third flight of core B1046 which previously flew Bangabandhu-1 and Merah Putih. If this happens it will be the first time a Falcon 9 has flown more than two missions. ,5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,"[""5eb0e4c9b6c3bb0006eeb22e""]","[""5ea6ed2f080df4000697c910"", ""5ea6ed30080df4000697c912"", ""5ea6ed30080df4000697c914"", ""5ea6ed2e080df4000697c908""]",[],[],2025-03-02 07:50:18.048196
5eb87d26ffd86e000604b371,72,CRS-16,2018-12-05 18:16:00+00:00,2018-12-05T13:16:00-05:00,1.0,"SpaceX's 16th Crew Resupply Mission on behalf of NASA, with a total of 20 contracted flights. This will bring essential supplies to the International Space Station using SpaceX's reusable Dragon spacecraft. The Falcon 9 will launch from SLC-40 at Cape Canaveral Air Force Station. During the landing of the first stage, a grid fin hydraulic pump stalled, causing the core to enter an uncontrolled roll, and resulting in a (succesful) water landing.",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4cab6c3bb0006eeb22f""]","[""5ea6ed2f080df4000697c90b""]","[""5e9e2c5cf359185d753b266f""]",[],2025-03-02 07:50:18.048196
5eb87d27ffd86e000604b372,73,GPS III SV01,2018-12-23 13:51:00+00:00,2018-12-23T08:51:00-05:00,1.0,SpaceX's twenty-first flight of 2018 launched the first of the new GPS III satellites (Block IIIA) for the United States Air Force and was SpaceX's first EELV mission. The spacecraft was delivered to a MEO transfer orbit from SLC-40 at Cape Canaveral Air Force Station. This mission was the first to fly with the redesigned COPV on the first stage (B1054) as well as the second. The booster was expended.,5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4cab6c3bb0006eeb230""]",[],[],[],2025-03-02 07:50:18.063825
5eb87d28ffd86e000604b373,74,Iridium NEXT Mission 8,2019-01-11 15:31:00+00:00,2019-01-11T07:31:00-08:00,1.0,"SpaceX's first flight of 2019 will be the eighth and final launch of its planned Iridium flights. Delivering 10 satellites to low earth orbit, this brings the total up to 75 and completes the Iridium NEXT constellation. This mission launches from SLC-4E at Vandenberg AFB. The booster is expected to land on JRTI.",5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,"[""5eb0e4cab6c3bb0006eeb231""]","[""5ea6ed2f080df4000697c910"", ""5ea6ed30080df4000697c912"", ""5ea6ed30080df4000697c914""]",[],[],2025-03-02 07:50:18.063825
5eb87d2affd86e000604b374,75,Nusantara Satu (PSN-6) / S5 / Beresheet,2019-02-22 01:45:00+00:00,2019-02-21T20:45:00-05:00,1.0,"SpaceX will launch this rideshare to GTO for Space Systems Loral (SSL). The primary payload for this mission is Nusantara Satu, a communications satellite built by SSL for the private Indonesian company PT Pasifik Satelit Nusantara (PSN). Spaceflight Industries' GTO-1 mission consists of two secondary payloads. One of those is Beresheet, the lunar lander built by the Israeli non-profit organization, SpaceIL. Beresheet will make its own way to the moon from GTO. The other secondary is Air Force Research Lab's (Space Situational Awareness) S5 mission, which hitches a ride to GEO aboard Nusantara Satu. This mission launches from SLC-40 at Cape Canaveral AFS. The booster is expected to land on OCISLY.",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4cab6c3bb0006eeb232"", ""5eb0e4cab6c3bb0006eeb233"", ""5eb0e4cab6c3bb0006eeb234""]","[""5ea6ed30080df4000697c913""]",[],[],2025-03-02 07:50:18.063825
5eb87d2bffd86e000604b375,76,CCtCap Demo Mission 1,2019-03-02 07:45:00+00:00,2019-03-02T02:45:00-05:00,1.0,"Demonstration Mission 1 (DM-1) will launch Dragon 2 as part of NASA's Commercial Crew Transportation Capability program. This mission will demonstrate Dragon 2, and Falcon 9 in its configuration for crewed missions. DM-1 will launch from LC-39A at Kennedy Space Center, likely carrying some cargo to the International Space Station. The booster is expected to land on OCISLY.",5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,"[""5eb0e4cbb6c3bb0006eeb235""]","[""5ea6ed30080df4000697c913""]","[""5e9e2c5df35918b1063b2671""]",[],2025-03-02 07:50:18.063825
5eb87d2dffd86e000604b376,77,ArabSat 6A,2019-04-11 22:35:00+00:00,2019-04-11T18:35:00-04:00,1.0,"SpaceX will launch Arabsat 6A to a geostationary transfer orbit from SLC-39A, KSC. The satellite is a geostationary telecommunications satellite built by Lockheed Martin for the Saudi Arabian company Arabsat. This will be the first operational flight of Falcon Heavy, and also the first Block 5 Falcon Heavy. All three cores will be new Block 5 cores. The side cores are expected to land at LZ-1 and LZ-2, and the center core is expected to land on OCISLY.",5e9d0d95eda69974db09d1ed,5e9e4502f509094188566f88,"[""5eb0e4cbb6c3bb0006eeb236""]","[""5ea6ed2f080df4000697c90e"", ""5ea6ed30080df4000697c913"", ""5ea6ed2f080df4000697c90b"", ""5ea6ed2e080df4000697c909"", ""5ea6ed2f080df4000697c90c""]",[],[],2025-03-02 07:50:18.063825
5eb87d2effd86e000604b377,78,CRS-17,2019-05-04 06:48:00+00:00,2019-05-04T02:48:00-04:00,1.0,"SpaceX's 17th Commercial Resupply Services mission for NASA out of a total of 20 contracted flights, this mission brings essential supplies to the International Space Station using SpaceX's reusable Dragon 1 spacecraft. The external payloads for this mission include Orbital Carbon Observatory 3 and Space Test Program-Houston 6. The Falcon 9 launches from SLC-40 at Cape Canaveral AFS. The booster was expected to land at LZ-1, however, due to the ongoing investigation and clean-up following the Crew Dragon testing incident, it is likely to land on OCISLY instead.
    ",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4cbb6c3bb0006eeb237""]","[""5ea6ed30080df4000697c913"", ""5ea6ed2f080df4000697c90e"", ""5ea6ed2f080df4000697c90b""]","[""5e9e2c5cf3591869b63b2670""]",[],2025-03-02 07:50:18.063825
5eb87d30ffd86e000604b378,79,Starlink v0.9,2019-05-24 02:30:00+00:00,2019-05-23T22:30:00-04:00,1.0,"SpaceX will launch dozens of Starlink demonstration satellites from SLC-40, Cape Canaveral AFS. Starlink is a low Earth orbit broadband internet constellation developed and owned by SpaceX which will eventually consist of nearly 12 000 satellites and will provide low latency internet service to ground terminals around the world. Two prototype satellites, Microsats 2a and 2b, were launched from Vandenberg AFB in February 2018. The booster for this mission will land on OCISLY.",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4cbb6c3bb0006eeb238""]","[""5ea6ed30080df4000697c913"", ""5ea6ed2f080df4000697c90c"", ""5ea6ed2f080df4000697c90e"", ""5ea6ed2f080df4000697c90b"", ""5ea6ed2e080df4000697c909""]",[],[],2025-03-02 07:50:18.079445
5eb87d31ffd86e000604b379,80,RADARSAT Constellation,2019-06-12 14:17:00+00:00,2019-06-12T07:17:00-07:00,1.0,"SpaceX is launching the three satellite RADARSAT Constellation Mission into Sun Synchronous orbit from SLC-4E, VAFB. The RCM spacecraft are synthetic aperture radar (SAR) Earth observation satellites built by the Canadian space company, MDA, for the Canadian Space Agency. This mission was delayed when the originally slated booster failed to land after CRS-16. The booster is expected to return to LZ-4.",5e9d0d95eda69973a809d1ec,5e9e4502f509092b78566f87,"[""5eb0e4ccb6c3bb0006eeb239""]",[],[],[],2025-03-02 07:50:18.079445
5eb87d35ffd86e000604b37a,81,STP-2,2019-06-25 03:30:00+00:00,2019-06-24T23:30:00-04:00,1.0,"Space Test Program 2 is a rideshare managed by the U.S. Air Force Space and Missile Systems Center (SMC), launching from LC-39A, KSC. Most of the spacecraft will be delivered into low Earth orbit (LEO) in two deployment sequences separated by a second stage burn. These LEO payloads include the six Taiwan and United States owned COSMIC-2 microsatellites, the Planetary Society's LightSail-B demonstrator cubesat, and others. The third and final deployment will be the Air Force Research Lab's DSX spacecraft, which will be delivered to a medium Earth orbit (MEO). This mission will reuse the side cores from Arabsat 6A, which will return to LZ-1, and LZ-2. The new center core will boost back to land on OCISLY less than 40 km from the launch site.",5e9d0d95eda69974db09d1ed,5e9e4502f509094188566f88,"[""5eb0e4ccb6c3bb0006eeb23a"", ""5eb0e4ccb6c3bb0006eeb23b"", ""5eb0e4ccb6c3bb0006eeb23c"", ""5eb0e4ccb6c3bb0006eeb23d"", ""5eb0e4ccb6c3bb0006eeb23e"", ""5eb0e4cdb6c3bb0006eeb23f"", ""5eb0e4cdb6c3bb0006eeb240"", ""5eb0e4cdb6c3bb0006eeb241"", ""5eb0e4cdb6c3bb0006eeb242"", ""5eb0e4cdb6c3bb0006eeb243"", ""5eb0e4cdb6c3bb0006eeb244"", ""5eb0e4cdb6c3bb0006eeb245"", ""5eb0e4ceb6c3bb0006eeb246"", ""5eb0e4ceb6c3bb0006eeb247"", ""5eb0e4ceb6c3bb0006eeb248"", ""5eb0e4ceb6c3bb0006eeb249""]","[""5ea6ed30080df4000697c913"", ""5ea6ed2f080df4000697c90b"", ""5ea6ed2e080df4000697c909"", ""5ea6ed2e080df4000697c908"", ""5ea6ed2f080df4000697c90e""]",[],[],2025-03-02 07:50:18.079445
5eb87d36ffd86e000604b37b,82,CRS-18,2019-07-25 22:01:00+00:00,2019-07-25T18:01:00-04:00,1.0,"SpaceX's 18th Commercial Resupply Services mission out of a total of 20 such contracted flights for NASA, this launch will deliver essential supplies to the International Space Station using the reusable Dragon 1 cargo spacecraft. The external payload for this mission is International Docking Adapter 3, replacing IDA-1 lost in SpaceX's CRS-7 launch failure. This mission will launch from SLC-40 at Cape Canaveral AFS on a Falcon 9, and the first-stage booster is expected to land back at CCAFS LZ-1.",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4ceb6c3bb0006eeb24a""]",[],"[""5e9e2c5cf359188bfb3b266b""]",[],2025-03-02 07:50:18.079445
5eb87d37ffd86e000604b37c,83,Amos-17,2019-08-06 22:52:00+00:00,2019-08-06T18:52:00-04:00,1.0,"SpaceX will launch Boeing built Amos-17, a geostationary communications satellite for Israeli company Spacecom. The satellite will be delivered to GTO from KSC LC-39A or possibly CCAFS SLC-40, and will replace the defunct Amos-5 at 17° E. Amos-17 carries multi-band high throughput and regional beams servicing Africa, Europe and the Middle East. The cost of this launch is covered for Spacecom by SpaceX credit following the Amos-6 incident. A recovery of the booster for this mission is not expected.",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4cfb6c3bb0006eeb24b""]","[""5ea6ed2e080df4000697c908"", ""5ea6ed2e080df4000697c909""]",[],[],2025-03-02 07:50:18.079445
5eb87d39ffd86e000604b37d,84,Starlink-1,2019-11-11 14:56:00+00:00,2019-11-11T09:56:00-05:00,1.0,"This mission will launch the first batch of Starlink version 1.0 satellites, from SLC-40, Cape Canaveral AFS. They are expected to contribute to the 550 km x 53° shell. It is the second Starlink launch overall. Starlink is a low Earth orbit broadband internet constellation developed and owned by SpaceX which will eventually consist of nearly 12 000 satellites and will provide low latency internet service to ground terminals around the world. The booster for this mission is expected to land on OCISLY.",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4cfb6c3bb0006eeb24c""]","[""5ea6ed2e080df4000697c908"", ""5ea6ed30080df4000697c913"", ""5ea6ed2e080df4000697c909"", ""5ea6ed2f080df4000697c90d""]",[],[],2025-03-02 07:50:18.079445
5eb87d39ffd86e000604b37e,85,CRS-19,2019-12-05 17:29:23+00:00,2019-12-05T12:29:23-05:00,1.0,"SpaceX's 19th Crew Resupply Mission on behalf of NASA with a total of 20 contracted flights, this mission brings essential supplies to the International Space Station using SpaceX's reusable Dragon spacecraft. The external payloads for this mission include the Hyperspectral Imager Suite and a lithium-ion battery. Falcon 9 and Dragon will launch from SLC-40, Cape Canaveral AFS. The mission will be complete with return and recovery of the Dragon capsule and down cargo.",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4cfb6c3bb0006eeb24d""]","[""5ea6ed2f080df4000697c90d""]","[""5e9e2c5bf3591880643b2669""]",[],2025-03-02 07:50:18.095072
5eb87d3bffd86e000604b37f,86,JCSat 18 / Kacific 1,2019-12-17 00:10:00+00:00,2019-12-16T19:10:00-05:00,1.0,SpaceX will launch the Boeing built dual payload satellite to geostationary transfer orbit from XXXX. JCSat 18 is a mobile broadband communications payload built for Sky Perfect JSAT Corporation of Japan and will service Asia Pacific. Kacific 1 is a high throughput broadband internet payload built for Kacific Broadband Satellites and will service certain high demand areas of Southeast Asia and the Pacific. Both payloads share a single chassis. The booster for this mission is expected to land on OCISLY.,5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4cfb6c3bb0006eeb24e""]","[""5ea6ed2e080df4000697c908"", ""5ea6ed2e080df4000697c907"", ""5ea6ed30080df4000697c913"", ""5ea6ed2f080df4000697c90d""]",[],[],2025-03-02 07:50:18.095072
5eb87d3cffd86e000604b380,87,Starlink-2,2020-01-07 02:19:00+00:00,2020-01-06T21:19:00-05:00,1.0,"This mission will launch the second batch of Starlink version 1.0 satellites, from SLC-40, Cape Canaveral AFS. They are expected to contribute to the 550 km x 53° shell. It is the third Starlink launch overall. Starlink is a low Earth orbit broadband internet constellation developed and owned by SpaceX which will eventually consist of nearly 12 000 satellites and will provide low latency internet service to ground terminals around the world. The booster for this mission is expected to land on OCISLY.",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4cfb6c3bb0006eeb24f""]","[""5ea6ed2e080df4000697c908"", ""5ea6ed30080df4000697c913"", ""5ea6ed2e080df4000697c909"", ""5ea6ed2f080df4000697c90b"", ""5ea6ed2f080df4000697c90d""]",[],[],2025-03-02 07:50:18.095072
5eb87d3dffd86e000604b381,88,Crew Dragon In Flight Abort Test,2020-01-19 14:00:00+00:00,2020-01-19T09:00:00-05:00,1.0,"SpaceX will launch a Crew Dragon capsule from LC-39A, KSC on a fully fueled Falcon 9 rocket and then trigger the launch escape system during the period of maximum dynamic pressure. As part of NASA'a Commercial Crew Integrated Capability program (CCiCap) this test will contribute valuable data to help validate Crew Dragon and its launch abort system. The Crew Dragon will be recovered by GO Searcher after splashdown in the Atlantic Ocean. This flight does not go to orbit. The booster and upper stage are expected to break up following capsule separation and there will be no landing attempt.",5e9d0d95eda69973a809d1ec,5e9e4502f509094188566f88,"[""5eb0e4d0b6c3bb0006eeb250""]","[""5ea6ed2f080df4000697c90c""]","[""5e9e2c5df359184c9a3b2672""]",[],2025-03-02 07:50:18.095072
5eb87d3fffd86e000604b382,89,Starlink-3,2020-01-29 14:06:00+00:00,2020-01-29T09:06:00-05:00,1.0,"This mission will launch the third batch of Starlink version 1.0 satellites, from SLC-40, Cape Canaveral AFS. It is the fourth Starlink launch overall. The satellites will be delivered to low Earth orbit and will spend a few weeks maneuvering to their operational altitude of 550 km. The booster for this mission is expected to land on OCISLY.",5e9d0d95eda69973a809d1ec,5e9e4501f509094ba4566f84,"[""5eb0e4d0b6c3bb0006eeb251""]","[""5ea6ed2e080df4000697c908"", ""5ea6ed2e080df4000697c907"", ""5ea6ed30080df4000697c913"", ""5ea6ed2f080df4000697c90b"", ""5ea6ed2f080df4000697c90d""]",[],[],2025-03-02 07:50:18.095072
